
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	1	0	0	1	0
0	1	0	0	2	0	1	1	0
1	1	0	1	2	0	1	1	1
1	1	0	1	3	0	2	2	1
1	1	0	1	3	0	2	2	1
2	2	1	2	4	1	2	3	2
2	2	1	2	5	1	3	3	2
2	3	1	2	6	1	3	4	2
3	3	1	3	7	1	4	5	3
3	4	2	3	8	2	5	6	3
4	5	2	4	10	2	6	6	4
5	6	2	5	11	2	6	7	4
5	7	3	5	13	3	7	9	5
6	8	3	6	15	3	8	10	6
7	9	4	7	16	4	9	11	6
8	10	4	8	18	4	10	13	7
9	11	5	9	20	5	12	14	8
10	13	5	10	22	5	13	16	9
11	14	6	11	25	6	15	18	10
13	16	7	13	27	7	17	20	11
14	18	7	14	30	7	19	23	12
16	20	8	16	33	8	21	26	14
18	22	9	18	37	9	23	29	15
19	24	10	19	40	10	25	32	17
21	27	11	21	44	11	28	35	18
24	30	12	24	48	12	31	39	20
26	33	13	26	52	13	34	42	21
29	36	14	29	58	14	37	47	24
32	40	15	32	63	15	41	52	26
36	45	17	35	70	17	46	58	28
40	50	19	40	77	19	51	65	31
45	57	21	45	86	21	57	72	35
50	62	23	49	94	23	63	80	38
55	69	25	54	103	25	69	88	42
61	77	27	60	113	28	76	97	46
67	85	30	66	124	30	84	107	50
76	95	33	74	138	34	94	120	56
83	105	36	82	151	37	103	131	61


0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	1	0	1	1	0
0	0	0	0	2	0	1	1	0
1	1	0	1	2	0	1	1	0
1	1	0	1	2	0	1	1	1
1	1	0	1	3	0	2	2	1
1	1	0	1	3	0	2	2	1
1	2	1	1	4	1	2	3	1
2	2	1	2	5	1	3	3	1
2	3	1	2	6	1	3	4	2
3	3	1	3	7	1	4	4	2
3	4	1	3	7	1	4	5	2
4	4	2	4	9	2	5	6	3
4	5	2	4	10	2	6	7	3
5	6	2	5	11	2	6	8	4
5	6	2	5	12	2	7	9	4
6	7	2	6	13	2	8	10	5
6	8	3	6	15	3	9	11	5
7	9	3	7	16	3	10	12	6
8	10	3	8	17	3	10	13	6
9	11	4	9	19	4	12	15	7
9	12	4	9	21	4	13	16	8
10	13	5	10	23	4	14	18	9
11	14	5	11	25	5	15	20	9
12	16	5	12	27	5	17	21	10
13	17	6	13	29	6	18	23	11
15	19	6	15	32	6	20	26	12
16	21	7	16	34	7	21	28	13
17	22	8	17	37	8	23	30	14
19	24	8	19	40	8	25	33	16
20	26	9	20	43	9	27	36	17
22	28	10	22	46	10	29	39	18
23	31	10	23	50	10	32	42	20
25	33	11	25	54	11	35	46	21
27	36	12	27	58	12	38	50	23
29	39	13	29	62	13	40	54	25
32	42	14	32	67	14	44	59	26
35	46	15	34	73	15	47	64	29
37	50	16	37	78	16	51	68	31
40	54	17	40	84	18	54	73	33
43	57	18	43	89	19	58	78	35
47	62	20	46	95	20	63	85	38
50	67	21	50	102	22	68	92	41
55	73	23	54	111	23	74	99	44


0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	2	0	0	0	0
0	0	0	0	2	0	1	1	0
0	1	0	0	2	0	1	1	0
1	1	0	1	2	0	1	1	0
1	1	0	1	3	0	1	1	0
1	1	0	1	3	0	1	1	1
1	1	0	1	3	0	2	2	1
1	1	0	1	4	0	2	2	1
1	2	0	1	4	0	2	2	1
2	2	0	2	5	0	2	3	1
2	2	1	2	6	1	3	3	2
2	3	1	2	6	1	3	4	2
3	3	1	3	7	1	4	4	2
3	3	1	3	7	1	4	5	2
3	4	1	3	9	1	4	5	3
4	4	1	4	9	1	5	6	3
4	5	2	4	10	2	6	7	3
5	5	2	5	11	2	6	8	4
5	6	2	5	12	2	7	8	4
5	6	2	5	13	2	7	9	5
6	7	2	6	14	2	8	10	5
6	8	3	6	15	3	9	11	6
7	9	3	7	17	3	10	12	6
8	10	3	8	18	3	11	13	7
8	11	3	8	20	3	12	15	7
9	12	4	9	21	4	13	16	8
10	13	4	10	24	4	14	17	9
11	14	4	11	25	4	15	19	9
11	15	5	11	26	5	16	20	10
12	16	5	12	28	5	17	22	11
13	17	5	13	30	5	18	24	11
14	19	6	14	33	6	20	26	12
15	20	6	15	36	6	22	28	13
16	22	6	16	38	7	23	30	14
17	23	7	17	41	7	25	32	15
18	25	7	18	43	7	26	35	16
20	27	8	20	47	8	29	38	17
21	29	8	21	50	9	31	41	19
23	31	9	23	53	9	33	44	20
24	32	9	24	55	9	34	46	21
25	34	10	25	58	10	37	49	22
27	36	10	27	61	11	39	52	24
28	39	11	28	65	11	41	56	25
30	41	12	30	68	12	44	59	27
32	44	13	32	72	13	46	63	28
34	47	13	34	76	13	49	67	30
36	50	14	36	81	14	52	71	32
39	54	15	39	86	15	56	76	34
41	57	16	41	91	16	59	81	35


0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	1	0	0	1	0
0	0	0	0	1	0	1	1	0
0	0	0	0	2	0	1	1	0
0	1	0	0	2	0	1	1	0
1	1	0	1	2	0	1	1	0
1	1	0	1	3	0	1	2	0
1	1	0	1	3	0	2	2	1
1	1	0	1	3	0	2	2	1
1	2	0	1	4	0	2	3	1
2	2	0	2	4	0	2	3	1
2	2	0	2	5	0	3	3	1
2	2	1	2	5	1	3	4	1
2	3	1	2	6	1	4	4	2
3	3	1	3	7	1	4	5	2
3	3	1	3	7	1	4	5	2
3	4	1	3	8	1	5	6	3
3	4	1	3	9	1	5	7	3
4	5	1	4	10	1	6	7	3
4	5	1	4	10	1	6	8	3
4	6	1	4	11	1	7	8	4
5	6	2	5	13	2	7	9	4
6	7	2	6	14	2	8	10	5
6	8	2	6	15	2	9	11	5
6	8	2	6	16	2	9	12	5
7	9	2	7	17	2	10	13	6
7	10	3	7	18	3	11	14	6
8	10	3	8	20	3	12	15	7
9	11	3	9	21	3	13	16	7
9	12	3	9	23	3	13	17	7
10	13	3	10	24	3	14	18	8
10	13	4	10	25	4	15	19	8
11	14	4	11	26	4	16	21	9
11	15	4	11	27	4	17	22	9
12	16	4	12	29	4	18	24	10
13	17	5	13	31	5	19	25	11
14	18	5	14	33	5	20	27	11
15	19	5	15	35	5	22	29	12
16	21	6	16	37	6	23	31	13
16	22	6	16	39	6	24	33	14
17	23	6	17	42	6	26	35	15
19	25	7	19	45	7	28	38	16
20	26	7	20	47	7	29	40	17
21	28	7	21	50	8	31	42	18
22	30	8	22	52	8	33	45	19
23	32	8	23	55	8	35	48	20
24	34	9	24	58	9	36	50	21
26	35	9	26	61	9	38	53	22
27	38	10	27	64	10	40	56	23
29	40	10	29	68	10	42	59	25
30	42	11	30	72	11	45	62	26
32	44	11	32	75	11	47	66	28

